TransactionID,CustomerID,CustomerName,Email,PhoneNumber,Address,City,State,ZipCode,Country,RegistrationDate,ProductID,Category,BrandName,Price,StockQuantity,Purchase Quantity,Discount,TotalAmount,DateOfPurchase,PaymentMethod,ReviewDate,Rating,ReviewTitle,ReviewText
935,119,Samantha Thompson,richard36@yahoo.com,5374673656,3177 Finley Run,Zimmermantown,TN,59628,USA,7/23/2025,1007,Laptop,UrbanGoods,616.35,53,2,134.91,1097.79,7/23/2026,PayPal,8/23/2026,2,Below Average,"It's okay, not the best."
936,108,Nathan James,tlane@deleon-watson.biz,6469095725,5251 Blake Union,Avilaville,WV,1962,USA,7/24/2025,1004,Laptop,UrbanGoods,185.41,108,4,178.67,562.97,7/24/2026,Credit Card,8/24/2026,1,Excellent,Terrible experience.
937,196,Timothy Johnson,brandy78@hotmail.com,543429965,50101 Jordan Manor,Kaylabury,AR,36627,USA,7/25/2025,1008,Smartphone,Luxora,369.66,125,2,78.89,660.43,7/25/2026,Bank Transfer,8/25/2026,2,Below Average,Overall good performance but some issues.
938,181,Krystal Poole,ariana36@nielsen-koch.com,6630398097,478 Galvan Prairie Apt. 654,Lynchhaven,HI,26939,USA,7/26/2025,1006,Accessory,EcoGear,411.84,107,3,21.89,1213.63,7/26/2026,Credit Card,8/26/2026,1,Good,Really happy with the performance.
939,169,Trevor Davis,andrew22@lane-nguyen.com,1860362171,057 Tyler Grove,South Gloria,WY,66458,USA,7/27/2025,1001,Laptop,PrimeElectro,379.83,165,2,81.32,678.34,7/27/2026,Bank Transfer,8/27/2026,1,Excellent,"It's okay, not the best."
940,101,Rebecca Nguyen,stephensontheresa@gmail.com,5090267767,76528 Casey Orchard,Nguyenfurt,CT,81464,USA,7/28/2025,1002,Smartphone,Luxora,557.82,61,2,93.5,1022.14,7/28/2026,Debit Card,8/28/2026,3,Average,Not satisfied with the product.
941,129,Amanda Cooper,watsonmichael@salas.info,9132167797,315 Powell Roads Apt. 956,New Joanntown,VA,6393,USA,7/29/2025,1008,Accessory,UrbanGoods,260.07,69,1,30.79,229.28,7/29/2026,Debit Card,8/29/2026,1,Below Average,Overall good performance but some issues.
942,105,Victoria Ortiz,suzanne97@yahoo.com,1984103176,585 Manuel Gardens,New Brian,AK,99803,USA,7/30/2025,1004,Accessory,EcoGear,1110.68,174,4,184.34,4258.38,7/30/2026,PayPal,8/30/2026,1,Good,"It's okay, not the best."
943,180,Kyle Velez,alexis93@yahoo.com,6604778941,8047 Mueller Plains,North Kimberlyside,KS,94977,USA,7/31/2025,1007,Laptop,UrbanGoods,546.85,186,3,8.54,1632.01,7/31/2026,Bank Transfer,8/31/2026,4,Poor,"It's okay, not the best."
944,140,Amanda Bullock,susanmartin@yang.biz,8599895029,02276 Gomez Port Apt. 212,Powellview,WI,58742,USA,8/1/2025,1009,Accessory,NovaTech,227.43,149,1,74.47,152.96,8/1/2026,Bank Transfer,9/1/2026,5,Poor,Not satisfied with the product.
945,122,Xavier Munoz,ystanley@yahoo.com,5872757103,0233 Alexander Overpass Apt. 050,Rachelville,VA,41351,USA,8/2/2025,1008,Smartphone,UrbanGoods,910.72,82,4,74.86,3568.02,8/2/2026,Debit Card,9/2/2026,3,Good,Really happy with the performance.
946,130,Crystal Thompson DVM,paulgray@short.net,2288294803,7921 Briana Lane,Murphymouth,CA,4202,USA,8/3/2025,1008,Smartphone,Luxora,310.49,103,4,195.96,1046,8/3/2026,Credit Card,9/3/2026,5,Average,Not satisfied with the product.
947,119,Melissa Smith,natalie72@hotmail.com,5395053546,44841 Eduardo Camp Apt. 376,Port Dennisburgh,IA,30870,USA,8/4/2025,1003,Smartphone,PrimeElectro,134.18,171,2,50.61,217.75,8/4/2026,Credit Card,9/4/2026,2,Average,Not satisfied with the product.
948,104,Monica Mooney,gallegosamanda@hotmail.com,854208809,99085 Kelly Expressway,Buckland,FL,34681,USA,8/5/2025,1002,Smartphone,UrbanGoods,286.77,185,1,118.47,168.3,8/5/2026,PayPal,9/5/2026,3,Excellent,Overall good performance but some issues.
949,120,Karina Smith,grodriguez@gmail.com,1010388569,8922 Hood Haven Apt. 365,Davidberg,VT,73102,USA,8/6/2025,1005,Accessory,Luxora,658.99,152,4,184.6,2451.36,8/6/2026,Debit Card,9/6/2026,3,Poor,Overall good performance but some issues.
950,174,Kelly Johnston,zachary80@yahoo.com,5464074419,153 Erik Shoals,Gordonborough,GA,41376,USA,8/7/2025,1006,Smartphone,EcoGear,1055.59,120,3,59.26,3107.51,8/7/2026,Debit Card,9/7/2026,1,Average,Terrible experience.
951,167,Anthony Arellano,ydavis@gutierrez.org,8662606811,4789 Watson Canyon,Port Kevinport,AL,81721,USA,8/8/2025,1004,Laptop,Luxora,980.18,169,2,107.66,1852.7,8/8/2026,Cryptocurrency,9/8/2026,4,Below Average,"It's okay, not the best."
952,186,Kevin Wilkins,jlopez@finley-williams.info,4535578912,88746 Jerry Ville Suite 081,Charlestown,MO,81892,USA,8/9/2025,1005,Accessory,PrimeElectro,57.55,73,2,154.93,-39.83,8/9/2026,PayPal,9/9/2026,1,Average,Overall good performance but some issues.
953,160,Christopher Hanson,hpatterson@gmail.com,5227202115,28447 Herbert Grove Suite 420,Port Margaret,MS,41004,USA,8/10/2025,1007,Accessory,UrbanGoods,1200.27,181,2,42.09,2358.45,8/10/2026,Debit Card,9/10/2026,4,Below Average,"It's okay, not the best."
954,193,Jeremy Blair,ccraig@yahoo.com,7851623829,62579 Lori Drives,West Kim,MO,57689,USA,8/11/2025,1009,Accessory,UrbanGoods,536.75,31,2,195.55,877.95,8/11/2026,Cryptocurrency,9/11/2026,3,Poor,Not satisfied with the product.
955,141,Sherry Higgins,ericreed@taylor-lawrence.com,8176952105,640 Ward Manor Suite 502,New Brittney,MT,7898,USA,8/12/2025,1000,Smartphone,Luxora,1035.59,140,3,18.57,3088.2,8/12/2026,Bank Transfer,9/12/2026,3,Below Average,Overall good performance but some issues.
956,140,Victoria Smith,seth22@powell-bridges.com,1841714580,310 Moore Cape,Kemptown,IL,56653,USA,8/13/2025,1003,Accessory,EcoGear,97.38,164,2,101.68,93.08,8/13/2026,Cryptocurrency,9/13/2026,4,Good,Overall good performance but some issues.
957,160,Melissa Webb,kylecombs@gmail.com,4733073069,886 Reeves Mountains,Lake Jaimebury,IL,10101,USA,8/14/2025,1005,Smartphone,UrbanGoods,620.99,19,4,125.57,2358.39,8/14/2026,Debit Card,9/14/2026,1,Below Average,Not satisfied with the product.
958,181,Jimmy Smith,christybennett@reynolds-gillespie.com,3725849009,63910 Daniel Light,North Jamesmouth,MI,14530,USA,8/15/2025,1005,Smartphone,UrbanGoods,78.44,139,1,43.32,35.12,8/15/2026,Credit Card,9/15/2026,1,Good,"It's okay, not the best."
959,151,Dylan Gill,joshuaallen@chase-mayer.com,7079401314,980 Roberts Via,Sallyland,MT,71410,USA,8/16/2025,1007,Accessory,Luxora,1233.7,194,4,131.36,4803.44,8/16/2026,PayPal,9/16/2026,3,Average,"It's okay, not the best."
960,140,Brooke Gray,marilyn47@yahoo.com,8370237642,8704 Casey Ferry Apt. 443,West Helen,CA,32830,USA,8/17/2025,1008,Accessory,UrbanGoods,321.1,77,2,49.1,593.1,8/17/2026,Bank Transfer,9/17/2026,1,Good,Really happy with the performance.
961,159,Michael Deleon,simpsonmichael@smith.com,6510847394,513 Terry Drives,Andersonton,WY,22523,USA,8/18/2025,1000,Smartphone,Luxora,1028.09,91,1,43.9,984.19,8/18/2026,Credit Card,9/18/2026,3,Poor,Really happy with the performance.
962,194,Robert Wiley,rhondacurry@griffith.org,147018160,3374 Barbara Mount,North Suzannetown,MT,44219,USA,8/19/2025,1002,Accessory,PrimeElectro,451.75,11,2,95.3,808.2,8/19/2026,PayPal,9/19/2026,3,Poor,Really happy with the performance.
963,129,Robert Johnson,chenmatthew@hotmail.com,1729534264,187 Skinner Plains,Jacobfort,IL,88772,USA,8/20/2025,1006,Accessory,NovaTech,246.26,122,2,181.28,311.24,8/20/2026,Bank Transfer,9/20/2026,2,Below Average,"It's okay, not the best."
964,197,Geoffrey Thomas,elizabethramirez@king.com,7392242581,4880 Benjamin Station Suite 743,Amberhaven,CO,9053,USA,8/21/2025,1005,Smartphone,EcoGear,1398.93,40,3,166.27,4030.52,8/21/2026,Bank Transfer,9/21/2026,4,Poor,Not satisfied with the product.
965,194,Timothy Rodriguez PhD,wkent@hotmail.com,9484448440,277 Kathleen Valleys,Martinezberg,WI,76946,USA,8/22/2025,1001,Smartphone,PrimeElectro,912.79,44,3,96.96,2641.41,8/22/2026,Debit Card,9/22/2026,4,Excellent,Terrible experience.
966,137,Gregory Pugh,kylechristensen@gmail.com,700281868,69911 Brown Lights Suite 997,Wagnerview,WY,80126,USA,8/23/2025,1005,Accessory,NovaTech,1341.42,185,4,185.72,5179.96,8/23/2026,Cryptocurrency,9/23/2026,2,Below Average,Terrible experience.
967,188,Melissa Diaz,bwood@yahoo.com,8485633088,4558 Jack Village Apt. 143,Greeneport,VT,4372,USA,8/24/2025,1001,Smartphone,EcoGear,494.57,186,3,92.16,1391.55,8/24/2026,Credit Card,9/24/2026,2,Excellent,Terrible experience.
968,116,Teresa Guzman,iconner@gmail.com,6601053327,2741 Long Throughway,Calvinberg,CT,85569,USA,8/25/2025,1009,Smartphone,EcoGear,1253.26,20,1,144.32,1108.94,8/25/2026,Cryptocurrency,9/25/2026,5,Poor,Overall good performance but some issues.
969,199,Patrick Wilson,kevans@wilson.com,6798140975,223 Pace Square,New Raymondmouth,IA,62152,USA,8/26/2025,1002,Laptop,NovaTech,1415.44,144,1,99.84,1315.6,8/26/2026,Debit Card,9/26/2026,3,Average,Terrible experience.
970,139,Jackson Keith,brittany23@barnes.com,9059201690,88079 Brown Drive Apt. 123,South Ericburgh,DC,55673,USA,8/27/2025,1003,Accessory,UrbanGoods,623.02,15,1,111.14,511.88,8/27/2026,Debit Card,9/27/2026,5,Average,Terrible experience.
971,129,Ian Tran,rojasamber@yahoo.com,7715887571,38175 Williams Overpass,West Robertoborough,NJ,14820,USA,8/28/2025,1000,Accessory,NovaTech,1360.99,52,2,165.23,2556.75,8/28/2026,Credit Card,9/28/2026,3,Poor,Not satisfied with the product.
972,165,Christina Cox,rachel65@hotmail.com,3614226668,580 Cody Highway,Jasonborough,AL,94763,USA,8/29/2025,1003,Accessory,PrimeElectro,535.87,115,2,143.46,928.28,8/29/2026,Bank Transfer,9/29/2026,4,Average,Really happy with the performance.
973,123,Nicholas Thomas,larryallen@hotmail.com,8038806462,852 Faulkner Park Suite 711,Thomasberg,CT,73837,USA,8/30/2025,1000,Accessory,PrimeElectro,520.67,176,2,86.42,954.92,8/30/2026,PayPal,9/30/2026,5,Average,Not satisfied with the product.
974,172,Brenda Thompson,cirwin@yahoo.com,167397570,502 Rodriguez Village,Juliestad,CO,27784,USA,8/31/2025,1001,Accessory,Luxora,1493.81,15,2,164.57,2823.05,8/31/2026,Bank Transfer,10/1/2026,3,Poor,Overall good performance but some issues.
975,100,Julie Wright,morrisangela@yahoo.com,7387633321,1318 Sparks Forest Suite 858,North Juliamouth,FL,92080,USA,9/1/2025,1002,Smartphone,Luxora,1431,70,3,151.99,4141.01,9/1/2026,Cryptocurrency,10/2/2026,4,Poor,Really happy with the performance.
976,187,Alexis Contreras,eric99@cross.net,8412842143,66366 Leslie Wells,Duranfort,ND,24546,USA,9/2/2025,1002,Accessory,NovaTech,381.5,168,2,162,601,9/2/2026,Credit Card,10/3/2026,4,Excellent,"It's okay, not the best."
977,137,Sarah Harris,staceywoods@gmail.com,3077024883,852 Destiny Ramp Apt. 619,Smithshire,VT,77832,USA,9/3/2025,1003,Accessory,UrbanGoods,1263.94,69,1,61.64,1202.3,9/3/2026,Debit Card,10/4/2026,2,Good,"It's okay, not the best."
978,163,William Stevens,hhodge@yahoo.com,413583442,81574 Wright Pine Suite 634,East Francesstad,TN,80419,USA,9/4/2025,1004,Laptop,EcoGear,546.56,18,4,158.27,2027.97,9/4/2026,Bank Transfer,10/5/2026,2,Excellent,Overall good performance but some issues.
979,126,Tricia Smith,turnerrobert@peck.com,4222310543,17938 Jamie Isle Suite 858,South Carla,DE,87913,USA,9/5/2025,1005,Smartphone,UrbanGoods,1469.9,129,4,86.97,5792.63,9/5/2026,Credit Card,10/6/2026,5,Below Average,Not satisfied with the product.
980,189,Michael Conley,dhoward@peck.com,2989389219,93892 Matthew Estates,East Johnport,KS,88759,USA,9/6/2025,1008,Accessory,PrimeElectro,1282.24,96,4,101.69,5027.27,9/6/2026,PayPal,10/7/2026,1,Below Average,Not satisfied with the product.
981,189,Andre Kent,lopezlinda@johnson.com,4021987932,585 Timothy Unions Suite 250,Staciemouth,OR,41278,USA,9/7/2025,1005,Accessory,PrimeElectro,1362.13,141,1,63.01,1299.12,9/7/2026,Debit Card,10/8/2026,1,Average,"It's okay, not the best."
982,106,Sherry Maynard,kennedykimberly@long.com,9366633902,381 Mary Lake Suite 986,West Bridget,KY,62264,USA,9/8/2025,1001,Accessory,PrimeElectro,881.83,25,4,55.61,3471.71,9/8/2026,Bank Transfer,10/9/2026,4,Below Average,Not satisfied with the product.
983,188,Miranda Nash,valerie56@hotmail.com,6515596838,416 Wade Parks Apt. 206,Moranburgh,OK,25174,USA,9/9/2025,1006,Accessory,PrimeElectro,476.52,112,2,13.47,939.57,9/9/2026,Debit Card,10/10/2026,3,Average,"It's okay, not the best."
984,179,Gina Robinson,perryvalerie@reeves-baker.com,9816752968,295 Wesley Meadows,Lake Kristin,MS,79223,USA,9/10/2025,1001,Smartphone,NovaTech,336.41,120,3,93.26,915.97,9/10/2026,Cryptocurrency,10/11/2026,5,Poor,Not satisfied with the product.
985,141,Christopher Steele,vbell@white.info,4452965698,867 Smith Mountains,Campbellfort,PA,84398,USA,9/11/2025,1009,Laptop,NovaTech,815.41,104,4,15.43,3246.21,9/11/2026,PayPal,10/12/2026,5,Good,Overall good performance but some issues.
986,117,Micheal Harris,sylviamartinez@martin-smith.com,4402989259,541 Price Cape,North Robert,ME,62975,USA,9/12/2025,1006,Laptop,NovaTech,1023.7,16,3,149.41,2921.69,9/12/2026,PayPal,10/13/2026,5,Poor,Not satisfied with the product.
987,180,Katherine Castillo,roberttorres@hotmail.com,70582915,42321 Cox Parkway Suite 264,Patrickfort,OH,23529,USA,9/13/2025,1001,Accessory,PrimeElectro,1125.59,103,4,130.44,4371.92,9/13/2026,PayPal,10/14/2026,3,Poor,Not satisfied with the product.
988,143,Paul Perry,heatherjones@gregory-bishop.net,6613942520,0897 Melissa Ville Suite 899,Chapmanborough,OK,71369,USA,9/14/2025,1005,Laptop,EcoGear,297.06,32,3,63.6,827.58,9/14/2026,Cryptocurrency,10/15/2026,4,Poor,Not satisfied with the product.
989,169,Elizabeth Walker,kelly86@hotmail.com,1725265918,243 Stephen Field Suite 358,Steeleville,UT,5552,USA,9/15/2025,1006,Laptop,UrbanGoods,827.04,20,3,19.47,2461.65,9/15/2026,Bank Transfer,10/16/2026,3,Average,Terrible experience.
990,119,Nicole Buckley,christopherwilliams@yahoo.com,7904923989,6967 Ortiz Vista Suite 341,Port Becky,FL,53429,USA,9/16/2025,1002,Laptop,EcoGear,682.36,166,2,47.21,1317.51,9/16/2026,Bank Transfer,10/17/2026,5,Average,Terrible experience.
991,122,Jason Sandoval,hmay@yahoo.com,1111207232,8558 Andrea Tunnel,North Melinda,MA,9490,USA,9/17/2025,1002,Laptop,UrbanGoods,351.93,145,3,13.41,1042.38,9/17/2026,Bank Transfer,10/18/2026,3,Good,"It's okay, not the best."
992,111,Mary Smith,pbradshaw@gmail.com,780464575,66616 Phillip Forge Suite 910,Port Shannonshire,CA,29152,USA,9/18/2025,1009,Laptop,NovaTech,851.8,101,3,181.51,2373.89,9/18/2026,Bank Transfer,10/19/2026,4,Poor,Overall good performance but some issues.
993,111,Ross Savage,imendoza@smith-wilkins.biz,7209456996,29899 Mora Mission,Oliverland,VA,73671,USA,9/19/2025,1002,Smartphone,PrimeElectro,450.07,93,4,85.83,1714.45,9/19/2026,Bank Transfer,10/20/2026,1,Good,Overall good performance but some issues.
994,133,Alison Larsen,owilson@gmail.com,9010144006,88355 Scott Road Suite 519,Hollyburgh,IA,99574,USA,9/20/2025,1008,Smartphone,Luxora,825.83,12,2,121.34,1530.32,9/20/2026,Credit Card,10/21/2026,5,Average,Terrible experience.
995,107,Shawn Kent,pterry@mays-payne.com,4940048627,295 Brent Manors Suite 520,Tonyland,IN,13594,USA,9/21/2025,1006,Smartphone,EcoGear,340.16,125,1,69.14,271.02,9/21/2026,Cryptocurrency,10/22/2026,1,Poor,"It's okay, not the best."
996,126,Terri Wright,gregory63@woods.biz,9930744900,90222 Jones Mall Suite 020,Johnsonside,MT,67352,USA,9/22/2025,1003,Laptop,Luxora,1354.92,81,2,107.35,2602.49,9/22/2026,PayPal,10/23/2026,2,Good,Overall good performance but some issues.
997,148,Benjamin Jackson,sarah17@decker-valenzuela.org,7416702008,43396 Gregory Squares Apt. 870,Caldwellshire,IN,23731,USA,9/23/2025,1004,Smartphone,NovaTech,540.25,189,1,111.86,428.39,9/23/2026,Bank Transfer,10/24/2026,1,Below Average,Overall good performance but some issues.
998,171,Deborah Foley,smitherica@gmail.com,156891083,463 Dunn Views Apt. 790,West Derekborough,CO,16034,USA,9/24/2025,1001,Laptop,Luxora,934.99,29,4,145.39,3594.57,9/24/2026,Bank Transfer,10/25/2026,2,Poor,Not satisfied with the product.
999,154,Christine Herrera,smithdrew@yahoo.com,1385576884,873 Mike Terrace,South Carolside,AZ,76368,USA,9/25/2025,1006,Laptop,NovaTech,226.8,104,4,99.62,807.58,9/25/2026,PayPal,10/26/2026,3,Below Average,Terrible experience.
1000,196,Nathaniel Houston,annecohen@anderson-allen.com,4881975707,7467 Gross Stream Apt. 516,Port Sandra,DE,68675,USA,9/26/2025,1006,Smartphone,Luxora,963.52,40,2,62.83,1864.21,9/26/2026,PayPal,10/27/2026,2,Below Average,Overall good performance but some issues.
1,144,Joe Hanson,gmatthews@gmail.com,2236298456,9545 Timothy Glens,Tinashire,CO,16019,USA,1/1/2023,1004,Smartphone,Luxora,796.21,164,3,33.17,2355.46,1/1/2024,Credit Card,2/1/2024,2,Excellent,Really happy with the performance.
2,147,Eric Woods,garrett32@alvarado-davis.org,2762579857,8006 Wallace Views Apt. 294,Barneston,GA,24992,USA,1/2/2023,1002,Smartphone,PrimeElectro,249.7,54,4,45.37,953.43,1/2/2024,Cryptocurrency,2/2/2024,1,Below Average,Terrible experience.
3,164,Randall Williams DDS,michaelmartinez@gmail.com,5569773473,7197 Andrea Ports,East Sherryborough,UT,97985,USA,1/3/2023,1007,Smartphone,EcoGear,991.15,36,4,34.98,3929.62,1/3/2024,Debit Card,2/3/2024,5,Below Average,Overall good performance but some issues.
4,167,Andrew Soto,ericajames@reed.com,3987416024,5966 Sandra Walk Suite 499,East Daniel,IN,97838,USA,1/4/2023,1005,Smartphone,Luxora,1291.25,88,4,42.24,5122.76,1/4/2024,Credit Card,2/4/2024,2,Excellent,Overall good performance but some issues.
5,167,Clinton Williams,atkinsgary@yahoo.com,2126202238,437 Nelson Field,East Samuelshire,VA,37758,USA,1/5/2023,1002,Smartphone,UrbanGoods,185.16,98,4,134.67,605.97,1/5/2024,Debit Card,2/5/2024,4,Excellent,Overall good performance but some issues.
6,109,Christopher Cameron,jessicakelley@black.com,3333421240,08890 Rice Plain,Wrightview,DE,98169,USA,1/6/2023,1008,Laptop,Luxora,1142.84,146,3,45.27,3383.25,1/6/2024,Credit Card,2/6/2024,1,Good,Not satisfied with the product.
7,183,Rita Johnson,crystal67@yahoo.com,6564624985,643 Johnson Fields,Charleschester,MS,22434,USA,1/7/2023,1005,Accessory,UrbanGoods,1050.81,29,3,176.29,2976.14,1/7/2024,Cryptocurrency,2/7/2024,3,Excellent,Terrible experience.
8,121,Jennifer Evans,matthewsmichael@graham.biz,6555674150,238 Edwards Pines,South Michelleburgh,KS,85110,USA,1/8/2023,1006,Accessory,EcoGear,1306.66,129,4,28.3,5198.34,1/8/2024,Cryptocurrency,2/8/2024,2,Excellent,Really happy with the performance.
9,136,Benjamin Blair,kelly73@hotmail.com,3893566897,265 Martin Hill Suite 644,Bruceburgh,IN,85159,USA,1/9/2023,1006,Laptop,Luxora,200.93,69,1,197.8,3.13,1/9/2024,Debit Card,2/9/2024,4,Excellent,"It's okay, not the best."
10,187,Nicholas Ramos,alexadiaz@griffin.org,1121984746,1837 Sarah Courts Suite 566,West Jill,OK,53650,USA,1/10/2023,1004,Laptop,Luxora,493.26,85,2,5.28,981.24,1/10/2024,Bank Transfer,2/10/2024,2,Excellent,Really happy with the performance.
11,170,John Herrera,joshua76@yahoo.com,8720281686,20052 Graham Ports Suite 901,Port Alex,AR,67084,USA,1/11/2023,1001,Laptop,PrimeElectro,1056.72,184,3,169.56,3000.6,1/11/2024,Bank Transfer,2/11/2024,4,Poor,Overall good performance but some issues.
12,188,Brenda Adkins,hharrison@yahoo.com,1526850747,67312 Hall Forest Apt. 864,East Feliciaberg,FL,26116,USA,1/12/2023,1005,Laptop,EcoGear,81.93,31,3,5.39,240.4,1/12/2024,Bank Transfer,2/12/2024,2,Poor,Really happy with the performance.
13,188,Lucas Smith,heather05@yahoo.com,2306401127,14111 Robert Hollow,Port Davidfort,NC,4044,USA,1/13/2023,1004,Smartphone,EcoGear,1114.41,199,3,158.17,3185.06,1/13/2024,Debit Card,2/13/2024,3,Below Average,Not satisfied with the product.
14,112,James Hughes,rogerstyler@gmail.com,7124470557,0134 April Fords Suite 148,Danielborough,CA,10783,USA,1/14/2023,1005,Accessory,Luxora,1294.07,67,3,146.89,3735.32,1/14/2024,Bank Transfer,2/14/2024,5,Good,Overall good performance but some issues.
15,158,Kendra Sanchez,kwright@yahoo.com,2978535274,598 Thompson Ways,Lake Sandra,WA,62265,USA,1/15/2023,1005,Laptop,EcoGear,707.29,164,4,140.44,2688.72,1/15/2024,PayPal,2/15/2024,4,Below Average,Really happy with the performance.
16,165,Matthew Harvey,laurenprice@maldonado.info,7925387471,54585 Mcdonald Place Apt. 651,Wallside,ND,64084,USA,1/16/2023,1006,Laptop,UrbanGoods,679.78,63,1,73.42,606.36,1/16/2024,PayPal,2/16/2024,1,Below Average,Really happy with the performance.
17,139,Scott Price,katherine10@roth-morris.com,5282767259,4125 Maria Row Apt. 931,Coffeyberg,IL,61627,USA,1/17/2023,1003,Accessory,PrimeElectro,453.78,122,3,127.28,1234.06,1/17/2024,Cryptocurrency,2/17/2024,1,Good,"It's okay, not the best."
18,187,Eric Webb,paul19@robinson.com,2973495331,25772 Shannon Street,Lake Kennethville,IL,45382,USA,1/18/2023,1008,Laptop,PrimeElectro,57.33,131,2,121.88,-7.22,1/18/2024,Debit Card,2/18/2024,2,Good,Overall good performance but some issues.
19,146,Kenneth Khan,woodsjamie@smith-luna.net,2561265900,8603 Brown Mountains,East Cassandraburgh,LA,83472,USA,1/19/2023,1001,Smartphone,Luxora,320.14,160,4,149.21,1131.35,1/19/2024,Bank Transfer,2/19/2024,5,Below Average,"It's okay, not the best."
20,188,Cheyenne Martin,vcosta@hughes-cox.com,3184907777,0342 Craig Streets Apt. 988,Jenkinshaven,TN,36305,USA,1/20/2023,1004,Smartphone,NovaTech,1470.8,92,4,143.45,5739.75,1/20/2024,PayPal,2/20/2024,4,Excellent,Overall good performance but some issues.
